2018-03-21 12:44:38,Chilling beach side with ma gurls and my gang!,"@victorjames663 nigga u live in chicago get real we will walk to smack tf out of you, you ugly bitchez ur mom shoul… https://t.co/43OKtmpNLk",empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety
2018-03-21 12:44:38,Saturday night chillen.,@victorjames663 go sit your ratchet ass down infront of the t.v and judge his life over a t.v show. He just graduat… https://t.co/aGvsZYnEp2,@victorjames663 I think you you made a mistake when you put quotations around real soldiers.,@victorjames663 varepresenter haha your gonna go on my people ama b here but your fat shit self should fall back. I… https://t.co/FHU2XenYkN,@victorjames663 oh another nobody in the military trying to stand up for his fellow cherry. Oef 2011-2012 earned a… https://t.co/MKe0Wt4jyv,@victorjames663 You don't even know why my job is lol. Legs see if my commander can contact yours and get you out of our military. Yeah?,@victorjames663 dont listen to these ignorant people on here. they're just jealous that you're such an amazing guy… https://t.co/tK2TRhQfqU,@victorjames663 your in the air force and your proud of it. What is there to be proud of? Faggy ass mother fucker y… https://t.co/4pvXF4slfN,"@victorjames663 like who are you! You're the punk bitch, shut up and mosey on. Talk about a bitch ass..look in the mirror ya dumb fuck!!",@victorjames663 I hope your wife gets raped by a crackhead. And I hope your legs gets blowed off you punk bitch!,@victorjames663 I will never figure out Americans...bitch talking to ppl who serve for the same country. You smack… https://t.co/0QbP7hvQ8H,@victorjames663 my husband is not a marine he's in the army and he's infantry my brother is army and he's artillery I hate that ppl seperate,@victorjames663 always gonna be haters. time to act like mature adults. kind of shameful we have this immaturity fi… https://t.co/62a0l1tep2,"@victorjames663 @user2 your a disgusting, you don't have the right to call yourself a women, beast fits nicely","@victorjames663 like husband like wife, you two are so military ass fucked you guys dont see that you all need each… https://t.co/k3rdEThLWA",@victorjames663 hope you're laughing at these haters...honestly what kind of soldier talks shit over the internet?… https://t.co/8cxtTCrrFX,@victorjames663 And your husband is a ghetto POS that should not be serving our country! He has no respect. Tell hi… https://t.co/I35bKoVlq5,@victorjames663 Haha talking shit to a fellow military peer? Hes a cherry in the military world and has no experien… https://t.co/l7F5bOaJzi,@victorjames663 you guys are absolutely pathetic! You're not people to be honor whatsoever talking down on people l… https://t.co/LFqfocmTUw,@victorjames663 All this hate is ridiculous. If I ever see you,@victorjames663 you're very welcome That was pathetic I couldn't watch that. You have ever right to post on here wh… https://t.co/YDRjLDZL2k,@victorjames663 Sad to see the lack of respect some people have these days. Coming from a military family myself I… https://t.co/QkKidtjm3z,@victorjames663 Lmao all you internet thugs think your somthin but i still stick to my boys we in the fight everyda… https://t.co/0uiCgFY2IG,@victorjames663 Do for our country. Thank you. Always stay strong and positive. God bless!,@victorjames663 @user1  and @user2 are just jealous they can't be like you lol they are such badasses in the Army t… https://t.co/eoTE59VHe7,@victorjames663 Good for you not letting them get to you! Sounds like some people need to get a real life. Thanks f… https://t.co/qNcNOYEcQR,@victorjames663 Thank you for serving for our country! Those comments are so dumb and glad you are the bigger peopl… https://t.co/dFrLkY1lj6,@victorjames663 Joe should and would beat your ass.,@victorjames663 Just cause you put a picture of you relaxing on a saturday night you get all of ^^ that drama. Keep… https://t.co/jB9QiBVljw,@victorjames663 Got nothing to do better in life ya asshole,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety
2018-03-21 12:44:38,@uu3998144 That's rude!,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety
2018-03-21 12:44:38,Why don't cannibals eat clowns?Because they taste funny,@victorjames663 oh arnt u alittle comedian whos a comidian u r how adorable atleast im not 50,@victorjames663 @victorjames663 shove this joke up your ass you moron,"@victorjames663 YOU ARE NOT FUNNY @victorjames663 
You are sooo stupaadd",empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety
2018-03-21 12:44:38,@uu3998144 who is this?,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety
2018-03-21 12:44:38,IT'S A NEW DAY!!😀,@victorjames663 for you and for mee and the entire human race!!! #MJ4LYF,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety,empety
